,child_id,ATV_8,ATV_9,ATV_10,ATV_11,ATV_12,ATV_13,ATV_14,ATV_15,ATV_16,ATV_17,ATV_18,ATT_8,ATT_9,ATT_10,ATT_11,ATT_12,ATT_13,ATT_14,ATT_15,ATT_16,ATT_17,ATT_18
15580,1000317711,1296.6666666666667,1336.6666666666672,1380.8333333333335,1430.833333333334,1489.166666666667,1550.8333333333328,1584.1666666666665,1589.9999999999993,1589.9999999999998,1602.4999999999993,1620.000000000001,320.8333333333331,370.8333333333335,412.49999999999994,442.50000000000017,476.6666666666669,504.16666666666663,514.1666666666666,521.6666666666663,721.9166666666706,824.4166666666652,596.666666666667
15583,1000317727,1329.916666666666,1390.0,1461.333333333333,1525.5833333333333,1591.5833333333335,1646.083333333333,1692.7500000000005,1711.8333333333326,1710.0000000000002,1711.6666666666667,1730.0000000000005,264.1666666666665,314.1666666666667,362.49999999999994,394.58333333333326,449.5833333333334,504.58333333333337,560.4166666666674,620.8333333333333,630.0000000000002,633.3333333333335,666.6666666666669
15586,1000317749,1345.0,1404.999999999999,1462.5000000000007,1522.4999999999995,1605.0,1657.4999999999993,1685.5,1699.0,1692.5,1715.0,1752.4999999999998,267.5000000000003,339.9999999999998,402.5000000000001,422.49999999999966,471.25000000000045,515.2499999999999,561.0,610.75,628.75,642.4999999999998,650.0
15587,1000317774,1320.0,1349.9999999999995,1435.0,1514.999999999999,1584.9999999999995,1624.9999999999998,1654.9999999999995,1650.0000000000002,1650.0000000000002,1649.9999999999998,1659.999999999999,295.0,309.99999999999994,364.9999999999999,449.99999999999994,494.9999999999998,554.9999999999998,553.9999999999997,600.0000000000001,550.9999999999999,554.9999999999998,559.9999999999999
15588,1000317780,1316.6666666666663,1359.1666666666674,1413.333333333333,1469.1666666666658,1551.6666666666665,1620.8333333333333,1679.1666666666665,1701.6666666666658,1713.333333333334,1728.333333333333,1718.3333333333323,310.8333333333332,315.83333333333337,325.00000000000006,360.0,419.9999999999998,478.3333333333331,529.166666666667,574.9999999999995,579.3333333333336,602.5,615.0000000000001
15589,1000317786,1236.666666666667,1279.9999999999995,1329.9999999999995,1410.0,1489.9999999999995,1558.3333333333335,1600.0000000000002,1603.3333333333333,1613.333333333334,1620.0000000000007,1619.999999999999,236.66666666666669,253.33333333333326,286.6666666666666,319.9999999999999,369.9999999999997,436.66666666666634,473.33333333333337,486.66666666666663,496.66666666666674,480.00000000000017,476.66666666666646
15590,1000317787,1288.3333333333333,1328.333333333333,1409.9999999999995,1495.0000000000005,1566.6666666666665,1601.333333333334,1615.6666666666665,1626.6666666666665,1636.6666666666674,1630.0000000000005,1624.9999999999993,316.66666666666663,353.33333333333326,434.99999999999966,516.6666666666663,573.3333333333331,615.3333333333333,635.9999999999999,626.6666666666667,653.3333333333337,660.0,738.3333333333339
15591,1000317793,1325.0,1385.0000000000002,1455.0,1507.4999999999998,1562.5,1638.5000000000005,1720.4999999999998,1761.9999999999998,1767.5000000000002,1775.0,1779.9999999999995,250.00000000000006,287.50000000000006,332.5000000000001,377.50000000000006,417.50000000000017,495.0000000000001,596.4999999999994,666.5,675.0000000000007,654.9999999999999,649.9999999999999
15592,1000317800,1242.5,1289.999999999999,1338.75,1410.0,1466.25,1503.2500000000002,1513.5000000000005,1516.25,1522.4999999999998,1529.9999999999995,1530.0000000000002,271.2500000000001,289.9999999999999,307.5000000000001,363.75,387.50000000000045,428.99999999999994,442.25,441.9999999999998,427.5000000000001,427.5000000000002,450.00000000000017
15593,1000317801,1358.7499999999995,1401.6666666666665,1428.333333333333,1526.666666666666,1605.8333333333335,1672.916666666666,1705.833333333334,1716.2499999999993,1730.0000000000005,1729.9999999999998,1730.0000000000005,282.49999999999983,310.83333333333337,325.0,385.83333333333337,456.6666666666671,532.3333333333333,557.3333333333334,553.3333333333335,590.8333333333335,597.5,571.6666666666667
15594,1000317809,1367.9166666666667,1422.9166666666672,1486.25,1559.1666666666674,1641.6666666666679,1710.8333333333326,1736.833333333333,1751.1666666666658,1749.9999999999995,1756.2499999999998,1765.0000000000007,317.5,355.83333333333337,389.16666666666663,405.41666666666697,449.1666666666669,499.58333333333314,533.4166666666667,599.5000000000006,659.9166666666665,625.9999999999995,588.8333333333336
15595,1000317810,1294.9999999999995,1353.75,1399.5833333333328,1456.6666666666663,1536.6666666666674,1613.75,1656.6666666666667,1676.7499999999998,1695.4166666666674,1689.25,1692.0000000000007,263.3333333333331,300.83333333333337,314.1666666666666,363.75,411.2500000000004,483.74999999999983,528.7500000000005,573.6666666666669,611.8333333333335,589.0833333333333,599.916666666667
15596,1000317811,1370.0,1419.9999999999995,1490.0,1564.9999999999995,1624.9999999999998,1639.9999999999995,1654.9999999999995,1659.9999999999995,1678.0,1684.9999999999995,1684.9999999999995,300.0,339.99999999999994,344.9999999999999,434.9999999999998,474.99999999999983,524.9999999999998,489.9999999999999,519.0,590.9999999999998,585.9999999999998,545.9999999999998
15597,1000317813,1354.9999999999993,1406.6666666666665,1468.6666666666674,1533.3333333333333,1598.6666666666658,1627.666666666666,1643.6666666666672,1646.0000000000002,1652.0000000000005,1660.0,1661.9999999999998,393.33333333333314,446.6666666666667,516.6666666666669,628.3333333333333,729.9999999999998,770.0000000000002,743.3333333333334,755.6666666666666,814.6666666666667,836.6666666666666,814.3333333333337
15598,1000317815,1302.6923076923076,1355.0000000000007,1414.166666666667,1470.9090909090899,1531.538461538461,1578.333333333334,1622.5000000000005,1637.3636363636372,1648.4615384615379,1649.9999999999998,1650.666666666666,276.9230769230769,305.00000000000017,339.16666666666663,398.6363636363634,465.7692307692307,489.16666666666674,511.66666666666674,526.545454545455,562.4615384615386,587.1666666666667,599.3333333333329
15599,1000317817,1298.75,1370.0,1431.2500000000007,1500.0,1570.0000000000005,1606.25,1628.0000000000002,1638.75,1644.5,1647.9999999999989,1653.9999999999995,256.25000000000034,314.99999999999983,351.2500000000001,384.9999999999999,447.5000000000001,503.7499999999999,504.2500000000002,471.0,485.2500000000002,536.4999999999998,531.9999999999999
15601,1000317819,1302.4999999999998,1368.7499999999993,1428.7500000000005,1503.7499999999995,1567.4999999999995,1596.2499999999995,1620.0000000000005,1634.2499999999995,1634.0,1638.7499999999995,1635.2500000000002,257.5000000000003,333.7499999999999,362.5000000000001,386.24999999999983,456.2500000000002,525.2499999999999,548.7500000000001,571.4999999999999,569.5,573.0,579.7500000000001
15602,1000317821,1358.3333333333335,1433.333333333333,1523.3333333333326,1605.0000000000002,1656.6666666666667,1683.333333333334,1691.9999999999993,1699.6666666666667,1704.333333333334,1715.0,1719.9999999999995,306.66666666666674,349.9999999999999,411.6666666666664,484.99999999999943,540.0000000000001,578.3333333333334,614.6666666666667,624.3333333333333,604.3333333333328,582.3333333333335,582.6666666666663
15603,1000317823,1313.75,1371.249999999999,1441.2500000000002,1522.4999999999995,1586.2499999999998,1626.2499999999998,1648.5000000000007,1660.7499999999995,1667.9999999999995,1674.4999999999993,1676.0000000000002,307.5000000000001,337.4999999999999,380.00000000000006,463.74999999999966,546.2500000000002,594.5,636.7500000000001,639.7499999999998,658.0000000000001,660.5000000000002,684.5000000000002
15604,1000317824,1350.0,1400.0000000000005,1449.9999999999995,1525.0000000000005,1610.0000000000002,1645.0000000000005,1652.5,1664.9999999999995,1675.0000000000005,1675.0,1677.5,297.50000000000006,340.00000000000006,375.0,415.00000000000017,450.00000000000006,485.0000000000003,520.0,549.9999999999999,577.0000000000001,587.4999999999999,600.5
15605,1000317825,1307.5,1357.4999999999995,1406.2500000000002,1455.0,1515.0000000000005,1576.9999999999998,1638.0,1676.7499999999993,1704.7499999999995,1713.4999999999989,1724.0000000000002,251.25000000000009,275.0,297.5000000000001,324.99999999999994,351.2500000000004,406.4999999999999,480.0000000000001,524.7499999999999,578.7499999999999,590.5000000000003,612.7500000000002
15607,1000317828,1294.9999999999998,1360.0000000000005,1455.0000000000002,1535.0,1600.0000000000005,1640.0000000000005,1659.9999999999998,1666.9999999999995,1664.000000000001,1665.9999999999995,1669.4999999999998,280.0000000000001,325.00000000000006,370.0000000000001,410.0,440.0000000000001,470.0000000000001,496.9999999999999,506.49999999999983,500.50000000000017,500.4999999999999,507.4999999999999
15608,1000317829,1364.9999999999995,1425.0,1503.75,1558.7499999999995,1592.4999999999995,1606.75,1620.2499999999998,1628.4999999999995,1633.0,1631.0000000000007,1629.999999999999,461.2499999999998,483.75,398.7499999999991,467.5000000000001,514.9999999999998,547.7500000000002,559.9999999999999,552.0000000000001,552.0000000000001,547.7500000000001,556.4999999999998
15609,1000317830,1350.0,1389.9999999999995,1449.9999999999995,1489.9999999999998,1554.9999999999995,1639.9999999999995,1699.999999999999,1725.0,1749.9999999999998,1753.9999999999995,1754.999999999999,290.00000000000006,314.99999999999983,334.9999999999999,409.9999999999999,399.9999999999999,489.9999999999999,572.9999999999997,636.0,650.9999999999998,685.9999999999998,684.9999999999998
15610,1000317834,1261.25,1308.7499999999995,1362.5000000000005,1418.7499999999995,1495.0000000000005,1573.7500000000002,1635.0000000000002,1657.4999999999995,1682.7500000000002,1691.749999999999,1693.2500000000005,235.00000000000003,258.7499999999999,290.0000000000001,314.9999999999999,360.00000000000034,425.0000000000001,500.00000000000017,553.2499999999999,583.5000000000002,593.4999999999992,572.5000000000002
15611,1000317835,1305.416666666666,1371.666666666667,1450.4166666666665,1513.3333333333335,1551.2499999999995,1565.5833333333323,1572.916666666667,1583.5833333333333,1590.1666666666674,1591.8333333333333,1590.1666666666672,336.66666666666623,417.5000000000001,505.41666666666663,571.25,642.916666666667,673.833333333333,660.5833333333334,657.1666666666664,670.6666666666666,676.5833333333329,658.5833333333336
15613,1000317841,1227.0833333333337,1273.3333333333335,1319.1666666666667,1380.833333333333,1459.5833333333328,1506.6666666666665,1523.7499999999995,1532.916666666666,1537.9166666666672,1542.333333333334,1543.9999999999998,213.3333333333335,241.66666666666669,270.41666666666663,299.5833333333333,347.91666666666646,397.75,436.16666666666663,459.0,455.8333333333336,446.50000000000006,441.6666666666665
15614,1000317842,1389.583333333333,1445.8333333333335,1514.999999999999,1576.2499999999995,1647.9166666666667,1681.2499999999995,1696.25,1710.166666666666,1712.6666666666672,1720.0,1719.9999999999998,326.2499999999999,345.8333333333334,413.33333333333326,454.99999999999983,511.66666666666674,530.7499999999998,542.4166666666672,581.6666666666665,599.8333333333335,596.0833333333331,574.8333333333335
15615,1000317845,1348.333333333333,1422.0833333333337,1482.9166666666665,1540.0000000000005,1604.166666666667,1672.0833333333328,1722.5,1742.0833333333323,1751.2499999999993,1755.416666666666,1745.6666666666674,354.9999999999998,412.91666666666674,472.0833333333331,535.0000000000005,605.4166666666671,688.3333333333334,714.1666666666662,662.9166666666658,689.0833333333348,768.5833333333329,790.5000000000002
15616,1000317848,1305.8333333333335,1360.0000000000005,1424.1666666666663,1492.083333333334,1565.4166666666679,1642.0833333333335,1692.0833333333335,1717.7499999999989,1729.9999999999989,1735.4166666666665,1745.083333333334,255.83333333333317,299.5833333333333,328.33333333333326,360.83333333333354,408.75000000000045,455.0,497.58333333333354,529.2499999999999,541.6666666666665,549.0833333333333,571.8333333333335
15618,1000317850,1306.6666666666663,1383.75,1430.416666666666,1496.2499999999993,1571.25,1641.6666666666663,1661.6666666666674,1681.6666666666665,1700.8333333333335,1709.9999999999993,1710.8333333333337,260.83333333333326,272.5,301.6666666666665,325.0,385.41666666666686,452.83333333333337,541.1666666666671,564.1666666666664,554.1666666666669,547.0833333333335,569.166666666667
15619,1000317855,1364.9999999999998,1427.5000000000005,1490.0000000000002,1565.0,1637.5,1665.0000000000007,1676.0000000000002,1687.4999999999995,1687.5000000000007,1683.5000000000002,1685.0000000000002,302.5,352.5000000000001,412.50000000000006,480.0000000000001,535.0,517.0,501.99999999999983,539.5,577.0,560.4999999999995,542.0
15620,1000317856,1346.666666666666,1423.3333333333333,1485.0,1545.0,1621.666666666666,1666.6666666666658,1691.6666666666674,1696.6666666666665,1700.0000000000005,1699.9999999999998,1700.0000000000002,381.66666666666634,466.6666666666667,545.0,643.3333333333335,708.3333333333331,729.9999999999998,743.333333333333,747.6666666666667,728.0000000000001,691.9999999999999,675.3333333333333
15622,1000317863,1231.9999999999995,1278.4999999999998,1319.9999999999995,1363.7499999999995,1401.9999999999995,1456.7500000000002,1510.9999999999995,1563.75,1603.2500000000005,1625.5000000000005,1634.4999999999995,213.75,227.5,245.00000000000006,276.24999999999994,288.74999999999994,320.00000000000017,352.5,387.7499999999999,421.0000000000001,460.5000000000002,470.2499999999997
15623,1000317864,1222.4999999999995,1281.25,1336.2499999999998,1394.9999999999995,1454.9999999999995,1492.500000000001,1526.2500000000002,1546.9999999999998,1554.000000000001,1555.0000000000002,1561.7499999999998,222.49999999999997,267.5000000000001,340.0000000000004,345.0,399.9999999999998,468.7500000000002,469.99999999999983,479.99999999999983,491.75,502.2500000000002,512.4999999999997
15624,1000317865,1311.0000000000002,1365.7499999999995,1413.5000000000005,1452.75,1493.000000000001,1536.7499999999995,1602.0000000000011,1623.7499999999995,1637.5,1646.2499999999993,1650.0,290.00000000000017,324.9999999999999,346.25000000000006,378.74999999999994,437.5000000000003,499.9999999999999,546.25,605.9999999999999,637.4999999999999,627.7499999999993,615.5000000000002
15625,1000317871,1357.5,1412.5,1479.9999999999995,1565.0,1637.5,1672.5,1692.5,1712.9999999999998,1718.0000000000005,1707.4999999999993,1699.4999999999993,314.99999999999994,330.0,370.0000000000001,420.0000000000001,485.0000000000002,540.0,579.9999999999997,613.0,612.5000000000002,593.4999999999998,576.9999999999999
15626,1000317874,1380.0,1436.666666666666,1494.9999999999995,1558.333333333333,1633.3333333333337,1683.3333333333335,1694.9999999999998,1701.666666666667,1713.6666666666672,1717.9999999999998,1724.6666666666658,301.66666666666663,321.66666666666663,363.33333333333314,413.3333333333332,466.66666666666663,505.0,518.3333333333331,535.3333333333334,565.0000000000002,585.3333333333335,584.6666666666663
15627,1000317875,1275.0,1325.0000000000002,1385.0000000000002,1452.5000000000002,1522.5,1583.5,1603.5000000000005,1613.5,1637.000000000001,1643.4999999999993,1645.4999999999995,310.0000000000001,337.50000000000006,347.49999999999994,370.0,445.0000000000002,507.50000000000006,532.4999999999999,549.0,567.0,594.5000000000003,606.5
15628,1000317876,1372.5000000000002,1429.9999999999995,1512.5000000000002,1597.5,1662.5,1705.0,1721.250000000001,1724.999999999999,1729.25,1742.749999999999,1745.0,250.00000000000017,292.4999999999999,347.50000000000017,407.4999999999999,437.5000000000001,472.4999999999999,520.0000000000002,569.5000000000002,611.4999999999998,579.5000000000008,614.0000000000002
15629,1000317878,1334.9999999999995,1410.0,1504.9999999999998,1567.4999999999995,1602.4999999999995,1625.0000000000005,1647.25,1641.75,1639.5000000000002,1640.000000000001,1639.9999999999995,317.49999999999994,340.00000000000006,425.00000000000034,472.4999999999999,517.5,522.5000000000001,543.25,546.5,557.7500000000001,543.2500000000003,512.2499999999999
